Area,Length,Structural Usage,Unconnected Height,Volume,Assembly Code,Width
25.47042909,7062.973349,0,3680.0,3.0429511039999997,224,120
10.738,2660.0,0,4130.0,1.28856,224,120
11.12424419,7525.0,0,1508.372093,1.334909302,224,120
15.5664,4182.5,0,3680.0,1.867968,224,120
14.27839676,3879.9991170000003,0,3680.0,1.71340761,224,120
31.6138,9170.0,0,3680.0,3.793656,224,120
14.0476,4970.0,0,3680.0,1.6857119999999999,224,120
6.400106122,3573.8581950000003,0,2425.0,0.768012735,224,120
11.75932831,2444.404238,0,4485.116279,1.347741135,224,120
13.8368,3880.0,0,3680.0,1.660416,224,120
13.7908,3687.5,0,3680.0,1.654896,224,120
6.6976,1940.0,0,3680.0,0.803712,224,120
13.8368,3880.0,0,3680.0,1.660416,224,120
14.2784,3880.0,0,3680.0,1.7134080000000003,224,120
16.69636758,6662.851183,0,2880.0,1.99952201,224,120
0.41825,59.5,0,3500.0,0.05019,224,120
5.888,1720.0,0,3680.0,0.7065600000000001,224,120
13.83679564,3879.998816,0,3680.0,1.660415477,224,120
10.03639585,3879.9988710000002,0,3680.0,1.204367501,224,120
13.8367961,3879.998937,0,3680.0,1.660415531,224,120
5.3728,1460.0,0,3680.0,0.644736,224,120
10.01479541,3879.9987490000003,0,3680.0,1.201775448,224,120
7.77216,2232.0,0,3680.0,0.9326591999999999,224,120
10.47799489,3939.998608,0,3680.0,1.257359385,224,120
13.8368,3880.0,0,3680.0,1.660416,224,120
14.2784,3880.0,0,3680.0,1.7134080000000003,224,120
14.2784,3880.0,0,3680.0,1.7134080000000003,224,120
13.8368,3880.0,0,3680.0,1.660416,224,120
13.3584,3690.0,0,3680.0,1.603008,224,120
20.45473752,6194.711284,0,3680.0,2.454568503,224,120
46.58424,14208.0,0,3680.0,5.590108799999999,224,120
41.92624,11333.0,0,3680.0,5.0311487999999995,224,120
17.2776,4815.0,0,3680.0,2.073312,224,120
11.9258,3635.0,0,3680.0,1.431096,224,120
13.38742785,3577.888004,0,3680.0,1.606491343,224,120
12.02672365,4527.803782999999,0,2680.0,1.443206838,224,120
16.4265,6025.0,0,2820.0,1.97118,224,120
10.10865533,4512.721159000001,0,2820.0,1.21303864,224,120
5.374047067,2119.2656859999997,0,2680.0,0.642857557,224,120
45.4112,12460.0,0,3680.0,5.449344,224,120
7.7648,2150.0,0,3680.0,0.931776,224,120
14.2784,3880.0,0,3680.0,1.7134080000000003,224,120
11.59198846,3209.996864,0,3680.0,1.391038615,224,120
4.6368,1385.0,0,3680.0,0.556416,224,120
14.71998162,3879.99335,0,3680.0,1.766397064,224,120
2.9568156230000002,1319.841202,0,3680.0,0.354817875,224,120
16.22380002,4925.000002000001,0,3680.0,1.946856001,224,120
10.035799699999998,3879.9999159999998,0,3680.0,1.204295963,224,120
7.4336,2020.0,0,3680.0,0.8920319999999999,224,120
14.04766213,5030.016883,0,3680.0,1.685719456,224,120
14.807,4760.0,0,3680.0,1.7768400000000002,224,120
11.96084,4503.0,0,2680.0,1.4353008,224,120
10.181239999999999,3286.5,0,3680.0,1.2217488,224,120
18.9378,5782.5,0,3680.0,2.272536,224,120
6.19578111,2319.9948670000003,0,3680.0,0.743493733,224,120
16.4864,4492.5,0,3680.0,1.9783680000000001,224,120
11.59194668,3209.985511,0,3680.0,1.391033601,224,120
42.93824,11728.0,0,3680.0,5.1525888,224,120
13.97608,3921.0,0,3680.0,1.6771296000000002,224,120
24.6444,6820.0,0,3680.0,2.957328,224,120
0.46,185.0,0,3680.0,0.0552,224,120
16.4864,4492.5,0,3680.0,1.9783680000000001,224,120
11.59141306,3209.840507,0,3680.0,1.390969568,224,120
42.044,11425.0,0,3680.0,5.04528,224,120
38.6846,11485.0,0,3680.0,4.642151999999999,224,120
17.7376,4820.0,0,3680.0,2.1285119999999997,224,120
7.8216,2330.0,0,4380.0,0.938592,224,120
11.388,2760.0,0,4380.0,1.36656,224,120
14.2692,3817.5,0,3680.0,1.712304,224,120
13.8276,3817.5,0,3680.0,1.659312,224,120
13.8,3750.0,0,3680.0,1.656,224,120
19.077,6000.0,0,3680.0,2.28924,224,120
16.3422,5165.0,0,4380.0,1.961064,224,120
8.4972,2000.0,0,4380.0,1.019664,224,120
7.4022,1810.0,0,4380.0,0.8882639999999999,224,120
14.62,3595.0,0,4000.0,1.7544,224,120
3.9376,1130.0,0,3680.0,0.472512,224,120
22.805999999999997,7410.0,0,3680.0,2.73672,224,120
14.3419,3535.0,0,4340.0,1.7210279999999998,224,120
3.471999996,839.9999989,0,4340.0,0.41663999999999995,224,120
21.21,3535.0,0,6000.0,2.5452,224,120
4.8,840.0,0,6000.0,0.5760000000000001,224,120
11.6656,3210.0,0,3680.0,1.399872,224,120
2.719999997,839.9999992,0,4000.0,0.3264,224,120
14.62,3535.0,0,4000.0,1.7544,224,120
2.719999997,839.9999992,0,4000.0,0.3264,224,120
14.62,3535.0,0,4000.0,1.7544,224,120
2.719999997,839.9999992,0,4000.0,0.3264,224,120
14.14,3535.0,0,4000.0,1.6968,224,120
3.199999997,839.9999992,0,4000.0,0.384,224,120
16.8965,3535.0,0,4700.0,2.02758,224,120
3.1959999960000003,839.9999992,0,4700.0,0.38351999999999997,224,120
14.5469,3535.0,0,3980.0,1.745628,224,120
2.7063999969999997,839.9999992,0,3980.0,0.324768,224,120
14.62,3535.0,0,4000.0,1.7544,224,120
2.72,840.0,0,4000.0,0.3264,224,120
7.9488,2200.0,0,3680.0,0.9538559999999999,224,120
20.8556,6880.0,0,3680.0,2.502672,224,120
20.8555813,6879.994775,0,3680.0,2.502669693,224,120
21.2972,6880.0,0,3680.0,2.555664,224,120
7.5072,2200.0,0,3680.0,0.9008639999999999,224,120
7.9488,2200.0,0,3680.0,0.9538559999999999,224,120
11.6656,3210.0,0,3680.0,1.399872,224,120
9.6416,2820.0,0,3680.0,1.156992,224,120
7.4172,2330.0,0,4200.0,0.890064,224,120
10.738,2760.0,0,4130.0,1.28856,224,120
16.4312,4565.0,0,3680.0,1.971744,224,120
20.791999999999998,5770.0,0,3680.0,2.49504,224,120
20.791999999999998,5710.0,0,3680.0,2.49504,224,120
16.5232,4530.0,0,3680.0,1.982784,224,120
8.0408,2125.0,0,3680.0,0.9648959999999999,224,120
11.2926,3585.0,0,3680.0,1.355112,224,120
16.928,5770.0,0,3680.0,2.03136,224,120
16.0816,4530.0,0,3680.0,1.9297919999999997,224,120
22.6136,6085.0,0,3680.0,2.713632,224,120
23.0736,6270.0,0,3680.0,2.768832,224,120
14.72,4062.5,0,3680.0,1.7664,224,120
4.241684747,1581.689879,0,3680.0,0.498831308,224,120
15.29423668,4156.042575,0,3680.0,1.835308401,224,120
11.37063136,3071.082334,0,3680.0,1.354304901,224,120
4.241684747,1581.689879,0,3680.0,0.498831308,224,120
15.29423668,4156.042575,0,3680.0,1.835308401,224,120
11.37063136,3071.082334,0,3680.0,1.354304901,224,120
20.09,5840.0,0,3680.0,2.4108,224,120
15.64,4250.0,0,3680.0,1.8768,224,120
8.8136,2395.0,0,3680.0,1.057632,224,120
17.2726,5310.0,0,3680.0,2.072712,224,120
10.58,3000.0,0,3680.0,1.2696,224,120
10.58,2935.0,0,3680.0,1.2696,224,120
8.9006,3000.0,0,3680.0,1.068072,224,120
31.4038,9170.0,0,3680.0,3.7684559999999996,224,120
23.57497964,7445.057005,0,3680.0,2.826212715,224,120
13.91301791,3901.372379,0,3680.0,1.669562148,224,120
17.4566,5420.0,0,3680.0,2.094792,224,120
15.5548,4250.0,0,3680.0,1.8665759999999998,224,120
2.6496,660.0,0,3680.0,0.317952,224,120
17.19466194,5182.1844280000005,0,3680.0,2.060574591,224,120
20.81640148,5589.994086,0,3680.0,2.4951833359999998,224,120
13.83698268,3880.0496399999997,0,3680.0,1.660437921,224,120
7.8384,2250.0,0,3680.0,0.940608,224,120
8.353600523999999,2310.0,0,3680.0,1.002432,224,120
8.28,2250.0,0,3680.0,0.9936,224,120
8.3536,2210.0,0,3680.0,1.002432,224,120
8.28,2190.0,0,3680.0,0.9936,224,120
8.8136,2395.0,0,3680.0,1.057632,224,120
20.8556,6880.0,0,3680.0,2.502672,224,120
22.88959344,6319.997539,0,3680.0,2.746750913,224,120
19.5776,5360.0,0,3680.0,2.349312,224,120
11.1638,3610.0,0,3680.0,1.339656,224,120
3.9878,1780.0,0,3680.0,0.47853599999999996,224,120
13.8367981,3879.9994810000003,0,3680.0,1.660415771,224,120
30.5206,9030.0,0,3680.0,3.662472,224,120
11.07691752,3130.031936,0,3680.0,1.329230103,224,120
34.22575147,9300.475943000001,0,3680.0,4.107090177,224,120
34.22568382,9300.457559999999,0,3680.0,4.107082059,224,120
10.948,3035.0,0,3680.0,1.31376,224,120
2.432,2020.0,0,3680.0,0.29184,224,120
7.564451986,4537.696808,0,2680.0,0.9057061470000001,224,120
12.5330574,4793.760722999999,0,2820.0,1.5039668880000001,224,120
18.4,5040.0,0,3680.0,2.208,224,120
20.327,6260.0,0,3680.0,2.4392400000000003,224,120
19.62744,6130.5,0,3680.0,2.3552928,224,120
20.5018,6247.5,0,3680.0,2.460216,224,120
22.448,6260.0,0,3680.0,2.6937599999999997,224,120
17.838,6000.0,0,3680.0,2.14056,224,120
10.94308396,3610.022814,0,3680.0,1.313170075,224,120
18.2896,5030.0,0,3680.0,2.1947520000000003,224,120
11.3252,3077.5,0,3680.0,1.359024,224,120
5.888,1720.0,0,3680.0,0.7065600000000001,224,120
10.661,3652.0,0,3500.0,1.27932,224,120
3.2689999999999997,1420.0,0,3500.0,0.39228,224,120
3.1046,1420.0,0,3680.0,0.372552,224,120
3.5462,1420.0,0,3680.0,0.425544,224,120
5.88799973,1719.9999269999998,0,3680.0,0.706559968,224,120
13.83678586,3879.9961590000003,0,3680.0,1.6604143040000001,224,120
5.669803947999999,1940.0010730000001,0,3680.0,0.680376474,224,120
5.888,1720.0,0,3680.0,0.7065600000000001,224,120
6.697585863,1939.996159,0,3680.0,0.8037103040000001,224,120
5.3728,1519.999858,0,3680.0,0.644735937,224,120
10.01472609,3879.9797740000004,0,3680.0,1.2017670679999999,224,120
7.772139374,2231.9942530000003,0,3680.0,0.9326566620000001,224,120
7.772160523999999,2232.0,0,3680.0,0.9326591999999999,224,120
5.9014,2180.0,0,3680.0,0.708168,224,120
13.43932688,3651.9908590000005,0,3680.0,1.6127191630000002,224,120
14.2046011,3859.9459509999997,0,3680.0,1.7045521319999999,224,120
3.1046,1420.0,0,3680.0,0.372552,224,120
5.1336,1395.0,0,3680.0,0.616032,224,120
5.96344,1620.5,0,3680.0,0.7156128,224,120
3.4726,1460.0,0,3680.0,0.41671199999999997,224,120
22.0752,5165.0,0,4380.0,2.6490240000000003,224,120
2.7846,1220.0,0,4380.0,0.334152,224,120
114.45200000000001,20150.0,0,5680.0,13.73424,224,120
15.435,5165.0,0,4200.0,1.8522,224,120
13.040999999999999,3710.0,0,4200.0,1.56492,224,120
7.098,1810.0,0,4200.0,0.8517600000000001,224,120
21.168000000000003,5165.0,0,4200.0,2.5401599999999998,224,120
2.5809511130000002,1219.024339,0,4200.0,0.309714134,224,120
4.7468879930000005,1885.251106,0,2680.0,0.567598468,224,120
6.0836,2310.0,0,2680.0,0.730032,224,120
1.5238,1520.0,0,2680.0,0.182856,224,120
7.912000000000001,2310.0,0,3680.0,0.94944,224,120
8.3536,2310.0,0,3680.0,1.002432,224,120
7.912000000000001,2310.0,0,3680.0,0.94944,224,120
8.7217099,2310.029864,0,3680.0,1.046605188,224,120
7.5072,2200.0,0,3680.0,0.9008639999999999,224,120
2.7784,855.0,0,3680.0,0.333408,224,120
2.7784,755.0,0,3680.0,0.333408,224,120
13.606,4970.0,0,3680.0,1.6327200000000002,224,120
18.2896,4970.0,0,3680.0,2.1947520000000003,224,120
16.928,4492.5,0,3680.0,2.03136,224,120
6.1088,1780.0,0,3680.0,0.733056,224,120
2.3184,630.0,0,3680.0,0.278208,224,120
13.6528,3770.0,0,3680.0,1.638336,224,120
2.3184,730.0,0,3680.0,0.278208,224,120
6.711,2400.0,0,3680.0,0.80532,224,120
8.3168,2380.0,0,3680.0,0.998016,224,120
10.5014,3550.0,0,3680.0,1.260168,224,120
18.2896,4970.0,0,3680.0,2.1947520000000003,224,120
6.1088,1780.0,0,3680.0,0.733056,224,120
24.4854,7350.0,0,3680.0,2.9382479999999997,224,120
7.9622,2780.0,0,3680.0,0.955464,224,120
4.7322,2200.0,0,3680.0,0.567864,224,120
1.6928,620.0,0,3680.0,0.20313599999999998,224,120
8.280040442999999,2250.0109899999998,0,3680.0,0.993604853,224,120
8.3536,2270.0,0,3680.0,1.002432,224,120
7.912000000000001,2310.0,0,3680.0,0.94944,224,120
7.507240443,2200.0109899999998,0,3680.0,0.900868853,224,120
7.3542,3520.0,0,2820.0,0.8825040000000001,224,120
4.08,840.0,0,6000.0,0.4896,224,120
13.91320062,3901.422031,0,3680.0,1.669584074,224,120
14.72,3940.0,0,3680.0,1.7664,224,120
4.636247573,1319.849884,0,3680.0,0.556349709,224,120
16.48791956,4540.412925,0,3680.0,1.9785503480000002,224,120
2.957394799,1319.9985869999998,0,3680.0,0.35488737600000003,224,120
10.58,2940.0,0,3680.0,1.2696,224,120
16.48736557,4540.262383,0,3680.0,1.978483868,224,120
8.900362995,2934.9355969999997,0,3680.0,1.0680435590000001,224,120
16.75076139,5182.220272,0,3680.0,2.007306525,224,120
13.8368,3880.0,0,3680.0,1.660416,224,120
11.0768,3130.0,0,3680.0,1.329216,224,120
34.22583393,9300.498351,0,3680.0,4.107100072,224,120
34.22565566,9300.449908,0,3680.0,4.107078679,224,120
10.94815016,3035.040806,0,3680.0,1.31377802,224,120
14.71910966,3879.735864,0,3680.0,1.76628336,224,120
10.94811,3035.029891,0,3680.0,1.3137732,224,120
15.6819911,4261.410626,0,3680.0,1.881838933,224,120
2.6558617730000003,661.7015687999999,0,3680.0,0.318703413,224,120
2.6496,612.5,0,3680.0,0.317952,224,120
16.928,4492.5,0,3680.0,2.03136,224,120
10.58,3000.0,0,3680.0,1.2696,224,120
8.901324586,2995.196898,0,3680.0,1.06815895,224,120
17.19449407,5182.139539,0,3680.0,2.060554737,224,120
20.81606342,5589.90295,0,3680.0,2.49514306,224,120
13.83685751,3880.015626,0,3680.0,1.660422901,224,120
11.07691877,3130.032275,0,3680.0,1.329230253,224,120
34.14049851,9300.45829,0,3680.0,4.096859821000001,224,120
34.22565985,9300.451047,0,3680.0,4.107079183,224,120
10.9478052,3034.9469280000003,0,3680.0,1.313736563,224,120
10.94783096,3034.953928,0,3680.0,1.3137396540000001,224,120
13.91305879,3901.3833520000003,0,3680.0,1.669567055,224,120
22.8044,6320.0,0,3680.0,2.736528,224,120
18.99271694,5242.725482,0,3680.0,2.265625646,224,120
22.3744,6080.0,0,3680.0,2.6849279999999998,224,120
14.27840001,3880.0,0,3680.0,1.7134080000000003,224,120
2.951199996,839.9999989,0,4340.0,0.354144,224,120
2.719999997,839.9999992,0,4000.0,0.3264,224,120
6.8838,3520.0,0,2680.0,0.8260559999999999,224,120
24.71449244,6820.0,0,3680.0,2.9657390930000003,224,120
7.912000000000001,2310.0,0,3680.0,0.94944,224,120
24.62929244,6820.0,0,3680.0,2.9555150930000003,224,120
27.57427856,7593.0104790000005,0,3680.0,3.3089134280000003,224,120
21.56480052,5960.000142,0,3680.0,2.587776063,224,120
27.57269679,7593.010368000001,0,3680.0,3.3081732639999997,224,120
5.862293575,1653.014416,0,3680.0,0.7034751659999999,224,120
5.862259664,1693.0052010000002,0,3680.0,0.703471097,224,120
5.86227662,1653.009808,0,3680.0,0.703473131,224,120
5.86224,1692.999857,0,3680.0,0.703468737,224,120
20.372481699999998,5590.0247039999995,0,3680.0,2.441912962,224,120
28.2892,9000.0,0,3680.0,3.394704,224,120
19.136,5360.0,0,3680.0,2.29632,224,120
19.02563703,5210.009921,0,3680.0,2.283076381,224,120
9.594796307000001,3879.9989939999996,0,3680.0,1.1513755559999999,224,120
9.02704,2573.0,0,3680.0,1.0832448000000001,224,120
2.208,612.5,0,3680.0,0.26496,224,120
2.207999997,659.9999992,0,3680.0,0.26496,224,120
2.208,612.5,0,3680.0,0.26496,224,120
2.208,652.5,0,3680.0,0.26496,224,120
10.1936,2775.0,0,3680.0,1.2232319999999999,224,120
8.24688,2241.0,0,3680.0,0.9896256,224,120
22.12092,7164.0,0,3680.0,2.6545104,224,120
16.34656,4562.0,0,3680.0,1.9615871999999999,224,120
2.208,660.0,0,3680.0,0.26496,224,120
2.6864,790.0,0,3680.0,0.322368,224,120
7.12448,1936.0,0,3680.0,0.8549376000000001,224,120
5.652480000000001,1536.0,0,3680.0,0.6782976,224,120
2.7292400000000003,1378.0,0,3680.0,0.3275088,224,120
45.6318506,12339.9594,0,3680.0,5.4758220710000005,224,120
4.931141734,1459.984024,0,3680.0,0.591736945,224,120
4.9312,1460.0,0,3680.0,0.5917439999999999,224,120
22.08,6040.0,0,3680.0,2.6496,224,120
2.208113909,612.5309535,0,3680.0,0.26497366899999997,224,120
2.208,605.0,0,3680.0,0.26496,224,120
8.408512977,2861.2807,0,3680.0,1.009021557,224,120
9.0252,2512.5,0,3680.0,1.083024,224,120
4.77,1647.5,0,3180.0,0.5724,224,120
5.888,1720.0,0,3680.0,0.7065600000000001,224,120
13.8367453,3879.9851369999997,0,3680.0,1.660409436,224,120
5.6698,1940.0,0,3680.0,0.680376,224,120
5.8879606529999995,1719.989165,0,3680.0,0.706555215,224,120
6.69754925,1939.986209,0,3680.0,0.80370591,224,120
5.132830402,1394.7908699999998,0,3680.0,0.615939648,224,120
5.3728,1520.0,0,3680.0,0.644736,224,120
10.0147412,3879.984021,0,3680.0,1.2017689440000001,224,120
7.77216,2231.9998570000002,0,3680.0,0.932659137,224,120
7.77216,2232.0,0,3680.0,0.9326591999999999,224,120
5.901519062999999,2132.532212,0,3680.0,0.708182225,224,120
13.43934724,3651.99639,0,3680.0,1.612721606,224,120
14.2048,3752.5,0,3680.0,1.7045759999999999,224,120
3.102760524,1579.5,0,3680.0,0.3723312,224,120
3.404770123,985.2091300000001,0,3680.0,0.408572352,224,120
5.96344,1620.5,0,3680.0,0.7156128,224,120
3.4726,1460.0,0,3680.0,0.41671199999999997,224,120
4.931141197,1459.984021,0,3680.0,0.591736944,224,120
5.228201049,1940.000143,0,3680.0,0.6273840629999999,224,120
5.887999388,1719.999691,0,3680.0,0.706559864,224,120
7.617615557000001,2130.004227,0,3680.0,0.9141138670000001,224,120
5.132830402,1394.7908699999998,0,3680.0,0.615939648,224,120
5.3728,1460.0,0,3680.0,0.644736,224,120
10.01479027,3879.997046,0,3680.0,1.201774695,224,120
7.77216,2232.0,0,3680.0,0.9326591999999999,224,120
5.901459212000001,2072.51609,0,3680.0,0.708175105,224,120
13.36576,3692.0,0,3680.0,1.6038912,224,120
5.96344,1620.5,0,3680.0,0.7156128,224,120
14.2048,3860.0,0,3680.0,1.7045759999999999,224,120
3.5469690739999997,1480.208988,0,3680.0,0.425636289,224,120
3.404,925.0,0,3680.0,0.40848,224,120
3.5462,1420.0,0,3680.0,0.425544,224,120
4.69,1460.0,0,3500.0,0.5628,224,120
5.888,1720.0,0,3680.0,0.7065600000000001,224,120
10.01480347,3880.000942,0,3680.0,1.201776416,224,120
14.278374,3879.9929340000003,0,3680.0,1.71340488,224,120
2.781768045,794.79087,0,3500.0,0.333812165,224,120
5.3728,1460.0,0,3680.0,0.644736,224,120
10.0148,3880.0,0,3680.0,1.201776,224,120
7.77216,2232.0,0,3680.0,0.9326591999999999,224,120
3.6934000160000005,1520.000004,0,3680.0,0.44320800200000005,224,120
13.43936,3712.0,0,3680.0,1.6127232,224,120
5.88984,1600.5,0,3680.0,0.7067808000000001,224,120
5.59176,1519.5,0,3680.0,0.6710111999999999,224,120
5.9616,1680.0,0,3680.0,0.715392,224,120
3.104653911,1420.01465,0,3680.0,0.372558469,224,120
3.844475688,1044.69448,0,3680.0,0.461337083,224,120
5.96344,1620.5,0,3680.0,0.7156128,224,120
3.4726,1460.0,0,3680.0,0.41671199999999997,224,120
4.9312,1460.0,0,3680.0,0.5917439999999999,224,120
2.2080141369999997,612.5038415,0,3680.0,0.264961696,224,120
2.2080592119999998,612.5160902000001,0,3680.0,0.264967105,224,120
3.128,802.5,0,3680.0,0.37535999999999997,224,120
3.1372,805.0,0,3680.0,0.37646399999999997,224,120
6.117059885,8156.079846,0,750.0,0.734047186,224,120
33.12680997,7200.54522,0,4685.0,3.960542863,224,120
5.033214998,1778.852256,0,2820.0,0.601851763,224,120
1.353613514,787.5047923,0,2820.0,0.162433622,224,120
8.1696,2220.0,0,3680.0,0.980352,224,120
3.7536,1080.0,0,3680.0,0.45043199999999994,224,120
6.6582,2400.0,0,3680.0,0.798984,224,120
13.6436,3827.5,0,3680.0,1.637232,224,120
9.74216,3734.5,0,3680.0,1.1690592,224,120
4.7866,1940.0,0,3680.0,0.574392,224,120
8.463958445,3550.2921420000002,0,2425.0,1.015675013,224,120
8.790168471,3650.972325,0,3105.5813949999997,1.054820216,224,120
5.950391954,2077.691768,0,3105.5813949999997,0.714047034,224,120
6.3296,1720.0,0,3680.0,0.759552,224,120
7.7046,2670.0,0,3680.0,0.924552,224,120
10.027999999999999,2785.0,0,3680.0,1.20336,224,120
7.718839999,4403.0,0,2680.0,0.9262608,224,120
4.361000000000001,2435.0,0,2800.0,0.52332,224,120
1.7296,530.0,0,3680.0,0.207552,224,120
1.729545303,529.9851367,0,3680.0,0.20754543600000003,224,120
1.75535232,536.9978397000001,0,3680.0,0.210642246,224,120
1.742,750.0,0,2680.0,0.20904,224,120
5.5885868929999996,4040.0,0,1900.0,0.6706304270000001,224,120
2.212428627,613.685355,0,3680.0,0.265483454,224,120
6.219188807999999,1749.996959,0,3680.0,0.746302657,224,120
6.219215805,1750.003834,0,3680.0,0.7463056929999999,224,120
6.219206071,1750.00165,0,3680.0,0.7463047290000001,224,120
2.208,660.0,0,3680.0,0.26496,224,120
10.0148,3880.0,0,3680.0,1.201776,224,120
5.4598,2120.0,0,3680.0,0.655176,224,120
5.6672,1420.0,0,3680.0,0.680064,224,120
5.2282,1940.0,0,3680.0,0.627384,224,120
6.3296,1720.0,0,3680.0,0.759552,224,120
1.7553599999999998,537.0,0,3680.0,0.21064320000000003,224,120
10.0148,3880.0,0,3680.0,1.201776,224,120
5.6764,1482.5,0,3680.0,0.681168,224,120
3.031,1460.0,0,3680.0,0.36372,224,120
5.9616,1680.0,0,3680.0,0.715392,224,120
10.0148,3880.0,0,3680.0,1.201776,224,120
6.3296,1720.0,0,3680.0,0.759552,224,120
10.02541131,3880.0,0,3680.0,1.203049357,224,120
5.2256,1420.0,0,3680.0,0.6270720000000001,224,120
3.031,1460.0,0,3680.0,0.362658869,224,120
5.9616,1680.0,0,3680.0,0.7151797740000001,224,120
4.0112,1130.0,0,3680.0,0.48134399999999994,224,120
4.0112,1102.5,0,3680.0,0.48134399999999994,224,120
4.9312,1340.0,0,3680.0,0.5917439999999999,224,120
3.5696,1130.0,0,3680.0,0.42835200000000007,224,120
14.72,3880.0,0,3680.0,1.7664,224,120
13.8,3750.0,0,3680.0,1.656,224,120
10.4564,3880.0,0,3680.0,1.254768,224,120
3.1046,1420.0,0,3680.0,0.372552,224,120
3.5328,1020.0,0,3680.0,0.423936,224,120
10.0148,3880.0,0,3680.0,1.201776,224,120
5.6672,1480.0,0,3680.0,0.680064,224,120
5.9014,2120.0,0,3680.0,0.708168,224,120
5.152,1460.0,0,3680.0,0.61824,224,120
5.9014,2120.0,0,3680.0,0.708168,224,120
5.888,1660.0,0,3680.0,0.7065600000000001,224,120
6.3296,1720.0,0,3680.0,0.759552,224,120
7.36,2000.0,0,3680.0,0.8832,224,120
13.83679918,3879.9997740000003,0,3680.0,1.6604159,224,120
7.83839112,2189.9975870000003,0,3680.0,0.9406069340000001,224,120
2.208,660.0,0,3680.0,0.26496,224,120
7.838595461000001,2190.0517010000003,0,3680.0,0.9406308309999999,224,120
2.208000001,612.5000002,0,3680.0,0.26496,224,120
9.4392,2685.0,0,3680.0,1.1327040000000002,224,120
2.785798564,697.0103368,0,3680.0,0.334295765,224,120
13.83686079,3880.0163780000003,0,3680.0,1.6604232319999999,224,120
13.83679294,3879.997874,0,3680.0,1.660415061,224,120
7.838263085,2189.961563,0,3680.0,0.9405910259999999,224,120
2.208001774,660.000241,0,3680.0,0.26496010600000003,224,120
14.2784,3940.0,0,3680.0,1.7134080000000003,224,120
1.9504,625.0,0,3680.0,0.234048,224,120
3.84084,1537.0,0,2820.0,0.4609008,224,120
2.2080816480000003,660.0,0,3680.0,0.26495999800000003,224,120
1.8564,280.0,0,5460.0,0.222768,224,120
1.3104,360.0,0,5460.0,0.157248,224,120
3.8088,1155.0,0,3680.0,0.457056,224,120
0.175,114.9999977,0,3500.0,0.020999999,224,120
6.6608,1810.0,0,3680.0,0.799296,224,120
7.5072,2200.0,0,3680.0,0.9008639999999999,224,120
4.783506309,1898.914656,0,2680.0,0.571992666,224,120
5.4106653829999996,2132.929236,0,2680.0,0.647251755,224,120
7.6176,2130.0,0,3680.0,0.914112,224,120
5.888,1660.0,0,3680.0,0.7065600000000001,224,120
5.888,1660.5,0,3680.0,0.7065600000000001,224,120
5.31576,1564.5,0,3680.0,0.6378911999999999,224,120
5.888,1660.0,0,3680.0,0.7065600000000001,224,120
7.61758374,2129.9955809999997,0,3680.0,0.914110049,224,120
5.8879595160000004,1719.988857,0,3680.0,0.706555079,224,120
7.617531195,2129.981303,0,3680.0,0.914103743,224,120
5.888000524,1720.0,0,3680.0,0.7065600000000001,224,120
6.697613896,1940.003634,0,3680.0,0.803713605,224,120
22.0752,5100.0,0,4380.0,2.6490240000000003,224,120
4.7472,1410.0,0,3680.0,0.5696640000000001,224,120
15.04384,4213.0,0,3680.0,1.8052608,224,120
8.900572102,2934.9924170000004,0,3680.0,1.068068651,224,120
18.52878947,4974.997138000001,0,3680.0,2.223454736,224,120
9.470995193,3209.9986940000003,0,3680.0,1.136519423,224,120
9.702553802,3209.987446,0,3680.0,1.164306456,224,120
2.515719135,1319.978024,0,3680.0,0.301886295,224,120
4.636404417,1319.892502,0,3680.0,0.556368529,224,120
9.702356027,3209.933703,0,3680.0,1.164282723,224,120
11.26649876,3577.90727,0,3680.0,1.35197985,224,120
9.702594329,3209.998459,0,3680.0,1.164311319,224,120
11.37242248,3827.2887159999996,0,3680.0,1.364690697,224,120
27.2504,7465.0,0,3680.0,3.270048,224,120
42.37763143,14230.00854,0,3680.0,5.0853157719999995,224,120
8.463941197,2359.984021,0,3680.0,1.015672944,224,120
6.7845406729999995,2359.983879,0,3680.0,0.8141448809999999,224,120
3.404,985.0,0,3680.0,0.40848,224,120
3.9744,1020.0,0,3680.0,0.47692799999999996,224,120
8.463938505,2359.9832890000002,0,3680.0,1.015672621,224,120
6.784600524,2360.0,0,3680.0,0.8141520000000001,224,120
9.0896,2410.0,0,3680.0,1.090752,224,120
3.401127031,984.2192995999999,0,3680.0,0.408135243,224,120
8.463995203,2419.9986940000003,0,3680.0,1.015679423,224,120
8.463963267,2419.9897079999996,0,3680.0,1.015675455,224,120
6.7846,2420.0,0,3680.0,0.8141520000000001,224,120
3.9744,1020.0,0,3680.0,0.47692799999999996,224,120
8.464,2420.0,0,3680.0,1.01568,224,120
6.784599984,2359.999996,0,3680.0,0.8141519979999999,224,120
1.7664,605.0,0,3680.0,0.211968,224,120
2.208,600.0,0,3680.0,0.26496,224,120
5.1936,1710.0,0,4380.0,0.623232,224,120
27.0438,7390.0,0,4200.0,3.245256,224,120
7.3398,2100.0,0,4380.0,0.880776,224,120
10.672,3000.0,0,3680.0,1.28064,224,120
7.948840443,2200.0109899999998,0,3680.0,0.953860853,224,120
