Area,Base Constraint,Length,Structural Usage,Unconnected Height,Volume,Assembly Code,Width
8.014199999,PLAN 14,2185,0,2980,0.40071,224,50
4.632125056,PLAN 14,1837.500016,0,2980,0.324248754,224,70
8.014199999,PLAN 14,2185,0,2980,0.560994,224,70
4.875800056,PLAN 14,1915.000015,0,2980,0.341306004,224,70
8.032250089,PLAN 14,2190.000025,0,2980,0.562257506,224,70
4.534653197,PLAN 14,1820.499501,0,2980,0.317425724,224,70
6.010650282,PLAN 14,1582.500078,0,2980,0.42074552,224,70
4.53285,PLAN 14,1820,0,2980,0.3172995,224,70
6.52433,PLAN 13,2418,0,2980,0.4567031,224,70
10.43289869,PLAN 13,2924.999636,0,2980,0.730302908,224,70
6.52433,PLAN 13,2418,0,2700,0.4567031,224,70
9.98165,PLAN 13,2800,0,2700,0.6987155,224,70
6.52433,PLAN 13,2418,0,2700,0.4567031,224,70
9.98165,PLAN 13,2800,0,2700,0.6987155,224,70
23.25451076,PLAN 05,6077.5,0,3983,3.37190406,224,145
27.60219,PLAN 01,7002.5,0,4533,4.00231755,224,145
10.01724274,PLAN 02,2634.999432,0,4533,1.452500197,224,145
13.5819273,PLAN 02,4487.500578,0,4533,1.969379459,224,145
21.89638496,PLAN 02,7154.999991,0,4533,3.17497582,224,145
2.66861,PLAN 02,682.5,0,4533,0.3202332,224,120
2.66861,PLAN 02,682.5,0,4533,0.3202332,224,120
3.246145,PLAN 02,682.5,0,4533,0.3895374,224,120
10.574865,PLAN 02,2727.5,0,4533,1.533355425,224,145
14.223515,PLAN 02,4205,0,4533,2.014025675,224,145
15.553615,PLAN 02,3977.5,0,4533,2.255274175,224,145
15.553615,PLAN 02,3977.5,0,4533,2.255274175,224,145
15.553615,PLAN 02,3977.5,0,4533,2.255274175,224,145
13.9106275,PLAN 02,3558.75,0,3983,1.843158144,224,132
7.044038577,PLAN 02,2301.03906,0,4533,1.021385594,224,145
11.570615,PLAN 02,3050,0,4533,1.677739175,224,145
16.68877,PLAN 02,4200,0,4533,2.41987165,224,145
10.82999935,PLAN 13,3072.499821,0,4230,1.570349906,224,145
4.2518,PLAN 04,1672.5,0,3983,0.616511,224,145
20.16283,PLAN 03,6082.5,0,4533,2.887763364,224,145
23.333815,PLAN 04,5900,0,4533,3.383403175,224,145
6.39918,PLAN 01,1605,0,4933,0.9278811,224,145
15.82263,PLAN 01,3610,0,4383,2.29428135,224,145
19.8836825,PLAN 02,6143.75,0,4533,2.883133962,224,145
23.81834082,PLAN 02,5841.250205,0,4533,3.155930158,224,132
9.5592,PLAN 02,2327.5,0,4533,1.386084,224,145
2.628728317,PLAN 02,1240.000205,0,4533,0.381165606,224,145
10.59478,PLAN 02,2805,0,4533,1.5362431,224,145
27.9909475,PLAN 02,7098.75,0,4533,4.058687388,224,145
19.14471,PLAN 02,4310,0,4383,2.2973652,224,120
16.629415,PLAN 02,6727.5,0,4533,2.203397488,224,132
20.41287467,PLAN 07,5052.499918,0,4533,2.959866828,224,145
27.885,PLAN 02,11550,0,3100,4.18275,224,150
15.765,PLAN 02,5550,0,3100,2.36475,224,150
32.5058,PLAN 02,11550,0,3100,4.87587,224,150
15.405,PLAN 02,5550,0,3100,2.31075,224,150
15.82263,PLAN 01,3537.5,0,4383,2.29428135,224,145
18.62775,PLAN 01,4250,0,4933,2.70102375,224,145
27.61756959,PLAN 01,7227.5,0,4933,4.00454759,224,145
18.93935375,PLAN 03,4977.5,0,3983,2.746206293,224,145
5.522470822,PLAN 03,1745,0,3164.739726,0.800758269,224,145
19.536615,PLAN 02,4977.5,0,3983,2.832809175,224,145
8.950685,PLAN 02,3340,0,4533,1.297849325,224,145
15.195861,PLAN 01,3612,0,4933,2.203399845,224,145
15.433096,PLAN 01,4657,0,4383,2.23779892,224,145
5.140250205,PLAN 04,3072.500082,0,2500,0.74533628,224,145
22.840175,PLAN 01,6225,0,4383,3.311825375,224,145
27.284175,PLAN 01,6225,0,4383,3.956205375,224,145
12.489,PLAN 01,3000,0,4933,1.771305,224,145
14.1542,PLAN 01,3400,0,4933,2.052359,224,145
12.489,PLAN 01,3000,0,4933,1.771305,224,145
10.0386,PLAN 01,3510,0,2860,1.432110292,224,145
14.3388,PLAN 03,3533.75,0,3983,1.899891,224,132
11.61244,PLAN 03,2727.5,0,4333,1.5386483,224,132
11.61244,PLAN 04,2727.5,0,4333,1.5386483,224,132
11.61244,PLAN 05,2727.5,0,4333,1.5386483,224,132
11.61244,PLAN 06,2727.5,0,4333,1.5386483,224,132
11.61244,PLAN 07,2727.5,0,4333,1.5386483,224,132
7.770525,PLAN 12,2488.75,0,4230,0.644953575,224,83
7.770524833,PLAN 12,2488.749954,0,4230,0.644953561,224,83
7.770524834,PLAN 12,2488.749954,0,4230,0.644953561,224,83
23.63910426,PLAN 07,6042.499815,0,3983,3.427670118,224,145
12.436865,PLAN 07,3800,0,4533,1.803345425,224,145
15.79128,PLAN 01,4305,0,4383,2.2423992,224,145
18.8163,PLAN 03,8025.5,0,3100,2.7283635,224,145
5.0904179,PLAN 01,2107.3,0,4383,0.738110595,224,145
14.41025846,PLAN 02,2895,0,3583,2.276820837,224,158
0.80796,PLAN 02,180,0,3983,0.0969552,224,120
16.929675,PLAN 02,4665,0,4533,2.031561,224,120
13.123985,PLAN 04,3228.75,0,4533,1.738928013,224,132
5.227687538,PLAN 04,1312.500009,0,4533,0.692668599,224,132
12.566365,PLAN 02,3227.5,0,4533,1.665043362,224,132
11.570615,PLAN 02,3050,0,4533,1.677739175,224,145
7.388465,PLAN 02,2072.5,0,4533,1.071327425,224,145
16.881355,PLAN 03,4280,0,4533,2.447796475,224,145
14.3388,PLAN 03,3527.5,0,4533,1.899891,224,132
13.973765,PLAN 03,3550,0,4533,2.026195925,224,145
13.973765,PLAN 03,3550,0,4533,2.026195925,224,145
10.086145,PLAN 02,2887.5,0,4533,1.375468912,224,145
15.234975,PLAN 02,3752.5,0,4533,2.173224375,224,145
13.77854,PLAN 01,3600,0,4538,1.9978883,224,145
8.893549471,PLAN 04,4179.999815,0,2860,1.289564673,224,145
1.6861,PLAN 04,1457.5,0,2860,0.2444845,224,145
6.6633,PLAN 05,2577.5,0,2660,0.9661785,224,145
7.56013,PLAN 02,2255,0,4383,0.9072156,224,120
14.13965,PLAN 02,3550,0,4533,2.05024925,224,145
5.1779,PLAN 02,1372.5,0,4533,0.7507955,224,145
3.634435,PLAN 02,1372.5,0,4533,0.526993075,224,145
16.245415,PLAN 02,6577.5,0,4533,2.152517488,224,132
7.770524833,PLAN 11,2488.749954,0,4230,0.644953561,224,83
6.544880755,PLAN 05,2395,0,4533,0.94900771,224,145
28.10006504,PLAN 03,7397.500009,0,4533,3.937743164,224,145
25.49916604,PLAN 03,6474.500009,0,4533,3.697379075,224,145
28.10006504,PLAN 03,7127.500009,0,4533,4.07450943,224,145
5.0712925,PLAN 03,2340,0,4533,0.6085551,224,120
2.600899,PLAN 03,653,0,4533,0.377130355,224,145
2.023364,PLAN 03,653,0,4533,0.173300327,224,145
13.86084,PLAN 03,3552.5,0,4533,2.0098218,224,145
21.38871,PLAN 03,5442.5,0,4533,3.10136295,224,145
14.21930996,PLAN 03,3714.999991,0,4533,2.061799945,224,145
17.345965,PLAN 03,4355,0,4533,2.515164925,224,145
7.189315,PLAN 04,1805,0,4533,1.042450675,224,145
16.88086867,PLAN 10,4314.047705,0,4533,2.447725957,224,145
16.493295,PLAN 10,4225,0,4533,2.391527775,224,145
16.493295,PLAN 10,4225,0,4533,2.391527775,224,145
16.493295,PLAN 10,4215,0,4533,2.391527775,224,145
16.493295,PLAN 10,4215,0,4533,2.391527775,224,145
16.493295,PLAN 10,4215,0,4533,2.391527775,224,145
16.685032,PLAN 10,4264,0,4533,2.41932964,224,145
16.493295,PLAN 10,4215,0,4533,2.391527775,224,145
16.493295,PLAN 10,4215,0,4533,2.391527775,224,145
16.493295,PLAN 10,4225,0,4533,2.391527775,224,145
8.236865,PLAN 10,2250,0,4533,1.194345425,224,145
2.54345,PLAN 10,722.5,0,4533,0.1780415,224,70
8.308299963,PLAN 10,3027.499991,0,4533,1.204703495,224,145
12.1303,PLAN 10,3027.5,0,4533,1.7588935,224,145
11.562915,PLAN 10,3027.5,0,4533,1.676622675,224,145
11.56291496,PLAN 10,3027.499991,0,4533,1.67662267,224,145
6.875141,PLAN 10,1902,0,4533,1.58128243,224,230
15.69113,PLAN 10,4082.5,0,4533,2.27521385,224,145
15.69113,PLAN 10,4082.5,0,4533,2.275213833,224,145
9.54772,PLAN 10,2367.5,0,4533,1.3844194,224,145
18.01936504,PLAN 10,4605.000009,0,4533,2.61280793,224,145
8.980335,PLAN 10,2295,0,3913,1.302148575,224,145
6.875987657,PLAN 10,1829.71637,0,4533,0.99701821,224,145
17.35415504,PLAN 10,4580.000009,0,4533,2.51635248,224,145
4.6785,PLAN 10,1572.5,0,4533,0.6783825,224,145
25.00407,PLAN 10,6390,0,3913,3.62559015,224,145
13.85202004,PLAN 10,3540.00001,0,4533,2.008543047,224,145
13.73191504,PLAN 10,3550.00001,0,4533,1.991127719,224,145
20.60194479,PLAN 10,5337.499945,0,4533,2.973097369,224,145
3.91937,PLAN 10,1345,0,4533,0.56830865,224,145
7.865129988,PLAN 10,2082.499997,0,4533,1.140443848,224,145
7.816217488,PLAN 10,2136.249997,0,4533,1.133351536,224,145
13.881915,PLAN 10,3600,0,4533,2.012877674,224,145
6.642317217,PLAN 10,1836.249928,0,4533,0.963013715,224,145
25.00407,PLAN 10,6400,0,3913,3.62559015,224,145
25.00407,PLAN 10,6390,0,3913,3.62559015,224,145
19.584565,PLAN 10,4932.5,0,3913,2.839761925,224,145
25.23885,PLAN 10,6450,0,3913,3.65963325,224,145
25.00406928,PLAN 10,6389.999815,0,4533,3.625590045,224,145
25.00406928,PLAN 10,6399.999815,0,4533,3.625590045,224,145
25.00406928,PLAN 10,6389.999815,0,4533,3.625590045,224,145
24.130415,PLAN 05,6100,0,4533,3.498910175,224,145
4.731317217,PLAN 10,1836.249928,0,4533,0.686040996,224,145
13.85202,PLAN 10,3540,0,4533,2.0085429,224,145
13.85202226,PLAN 10,3540.000578,0,4533,2.008550803,224,145
13.73109321,PLAN 10,3549.789984,0,4533,1.991008515,224,145
13.731915,PLAN 10,3550,0,4533,1.991127675,224,145
0.899990037,PLAN 10,302.5000096,0,4533,0.130498555,224,145
19.565,PLAN 10,4927.5,0,4533,2.836925,224,145
0.899990037,PLAN 10,302.5000096,0,4533,0.130498555,224,145
25.23884928,PLAN 10,6449.999815,0,4533,3.659633145,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
16.66229,PLAN 09,4225,0,3983,2.41603205,224,145
0.59745,PLAN 09,222.5,0,3983,0.08663025,224,145
17.027325,PLAN 09,4275,0,3983,2.468962125,224,145
23.43493563,PLAN 09,6077.499815,0,3983,3.398065631,224,145
23.88233556,PLAN 09,6077.5,0,3977.075031,3.462938656,224,145
23.434936,PLAN 09,6077.5,0,3983,3.39806572,224,145
23.434936,PLAN 09,6077.5,0,3983,3.39806572,224,145
23.917915,PLAN 09,6077.5,0,3983,3.468097675,224,145
1.79235,PLAN 09,522.5,0,3983,0.25989075,224,145
24.49544963,PLAN 09,6077.499815,0,3983,3.551840161,224,145
16.20117706,PLAN 09,5277.5,0,3983,2.349170674,224,145
20.32325746,PLAN 09,5174.999991,0,3983,2.946872332,224,145
5.248441683,PLAN 09,1724.999795,0,3983,0.761024044,224,145
27.81468996,PLAN 09,7024.999991,0,3983,4.033130045,224,145
7.2789325,PLAN 09,1827.5,0,3983,1.055445212,224,145
6.7013975,PLAN 09,1827.5,0,3983,1.541321425,224,230
15.553615,PLAN 09,3977.5,0,3983,2.255274175,224,145
15.553615,PLAN 09,3977.5,0,3983,2.125328671,224,145
16.0216175,PLAN 09,4022.5,0,3983,2.323134538,224,145
16.13115,PLAN 09,3977.5,0,3983,2.33901675,224,145
15.553615,PLAN 09,3977.5,0,3983,2.255274175,224,145
11.769765,PLAN 09,3027.5,0,3983,1.706615925,224,145
11.769765,PLAN 09,3027.5,0,3983,1.706615925,224,145
24.6547175,PLAN 09,6650,0,3983,3.526550037,224,145
11.769765,PLAN 09,3027.5,0,3983,1.706615925,224,145
9.648765,PLAN 09,3027.5,0,3983,1.399070925,224,145
11.769765,PLAN 09,3027.5,0,3983,1.706615925,224,145
16.13115,PLAN 09,4050,0,3983,2.33901675,224,145
7.6672225,PLAN 09,2530,0,3983,1.111747263,224,145
7.617435,PLAN 09,2445,0,3983,1.104528075,224,145
8.3643,PLAN 09,2027.5,0,3983,1.2128235,224,145
8.941835,PLAN 09,2245,0,3983,1.296566075,224,145
7.786765,PLAN 09,2027.5,0,3983,1.129080925,224,145
8.3643,PLAN 09,2040,0,3983,1.2128235,224,145
7.3304,PLAN 09,2800,0,3983,1.062908,224,145
26.88525,PLAN 01,6750,0,3978,3.89836125,224,145
6.713035,PLAN 01,2792.5,0,3983,0.973390075,224,145
7.966,PLAN 01,2072.5,0,3983,1.15507,224,145
16.130205,PLAN 01,4782.5,0,4533,2.338879725,224,145
5.11808,PLAN 01,1760,0,2908,0.7421216,224,145
21.57785,PLAN 01,5950,0,3983,3.12878825,224,145
14.1542,PLAN 01,3400,0,4933,2.052359,224,145
14.1712,PLAN 01 Dyrestald,3400,0,4938,2.054824,224,145
14.1542,PLAN 01,3400,0,4933,2.052359,224,145
28.17972496,PLAN 09,7074.999991,0,3983,4.08606012,224,145
22.73324575,PLAN 04,5707.568315,0,3983,3.296315117,224,145
18.95908,PLAN 07,4832.5,0,4533,2.7490666,224,145
23.36019,PLAN 07,7002.5,0,4533,3.38722755,224,145
23.917915,PLAN 05,6077.5,0,4533,3.416977675,224,145
24.05545,PLAN 05,6077.5,0,4533,3.47432025,224,145
23.08138,PLAN 07,6967.5,0,4533,3.3468001,224,145
4.002915817,PLAN 07,1077.500205,0,4533,0.580422793,224,145
23.08138,PLAN 07,6967.5,0,4533,3.3300001,224,145
38.62879926,PLAN 07,10992.49982,0,3983,2.704015948,224,70
14.55786418,PLAN 07,3800,0,4533,2.110890307,224,145
12.50662,PLAN 04,3212.5,0,4533,1.8134599,224,145
8.653015,PLAN 04,2777.5,0,4533,1.254687175,224,145
21.727265,PLAN 04,5527.5,0,3983,3.150453425,224,145
32.600855,PLAN 02,8330,0,4533,4.727123975,224,145
29.89241504,PLAN 02,7577.500009,0,4533,4.21431273,224,145
13.21355004,PLAN 02,4022.500009,0,4533,1.915964755,224,145
23.91791463,PLAN 07,6077.5,0,4533,3.429217657,224,145
10.07454,PLAN 02,2440,0,4233,1.2089448,224,120
10.07454,PLAN 02,2440,0,4233,1.2089448,224,120
3.153585,PLAN 02,685,0,4233,0.3784302,224,120
18.07525,PLAN 02,4310,0,4253,2.16903,224,120
2.3898,PLAN 02,540,0,3983,0.286776,224,120
1.82,PLAN 02,3322.5,0,560,0.2639,224,145
5.0037,PLAN 02,4147.5,0,1283,0.7255365,224,145
9.575524333,PLAN 11,2724.999815,0,3610,1.388451028,224,145
6.365922465,PLAN 04,1658.273278,0,4533,0.923058757,224,145
7.894425,PLAN 02,6810,0,1155,0.39472125,224,50
7.61929,PLAN 02,6230,0,1223,0.3809645,224,50
8.298055,PLAN 02,6810,0,1223,0.41490275,224,50
3.241000046,PLAN 03,5960.000082,0,560,0.469945007,224,145
3.5592,PLAN 03,2400,0,1483,0.516084,224,145
19.701655,PLAN 03,13423.75,0,1483,2.856739975,224,145
19.483568,PLAN 03,15944,0,1222,2.123708912,224,109
8.551627046,PLAN 03,6889.058139,0,1222,0.932127348,224,109
13.408904,PLAN 03,15944,0,841,1.461570536,224,109
2.3728,PLAN 04,1600,0,1683,0.344056,224,145
26.33066509,PLAN 04,17827.50006,0,1483,3.817946439,224,145
1.7,PLAN 04,2000,0,850,0.2465,224,145
2.62491,PLAN 04,1830,0,1483,0.38061195,224,145
0.972,PLAN 04,2772.5,0,360,0.140634,224,145
0.567000003,PLAN 04,1575.000009,0,360,0.082215,224,145
2.3728,PLAN 04,1600,0,1483,0.344056,224,145
12.879855,PLAN 05,8975,0,1483,1.867578975,224,145
3.0912,PLAN 05,2100,0,1472,0.448224,224,145
16.42422499,PLAN 05,11147.49999,0,1483,2.381512623,224,145
7.452075,PLAN 05,5097.5,0,1483,1.080550875,224,145
2.966,PLAN 05,2145,0,1483,0.43007,224,145
3.3309,PLAN 06,9325,0,360,0.4829805,224,145
0.756,PLAN 06,2245,0,360,0.10962,224,145
0.529955997,PLAN 06,1544.599991,0,360,0.07684362,224,145
1.274962665,PLAN 07,1499.956077,0,850,0.184869586,224,145
7.211087338,PLAN 09,5007.499891,0,1483,1.045607664,224,145
33.55875026,PLAN 10,23822.50019,0,1413,4.866018788,224,145
27.207315,PLAN 10,19400,0,1413,3.892815,224,145
17.495275,PLAN 01,4997.5,0,4333,2.536814875,224,145
19.55819277,PLAN 01,5125.000072,0,3763,2.768203952,224,145
15.553615,PLAN 03,3977.5,0,4533,2.255274175,224,145
11.521615,PLAN 03,3977.5,0,4533,1.670634175,224,145
6.287249813,PLAN 13,6174.999815,0,1010,0.314362491,224,50
6.287249813,PLAN 13,6208.999815,0,1010,0.314362491,224,50
8.264725,PLAN 03,2232.5,0,3983,1.198385125,224,145
26.1151,PLAN 02,11762.5,0,3060,3.7866895,224,145
1.776,PLAN 13,1672.5,0,1110,0.25752,224,145
8.80983,PLAN 01,2082.5,0,4933,1.27742535,224,145
7.9603825,PLAN 01,4300,0,1883,1.154255463,224,145
2.2245,PLAN 03,1500,0,1483,0.3225525,224,145
2.12069,PLAN 03,1430,0,1483,0.30750005,224,145
3.5592,PLAN 02,2400,0,1483,0.516084,224,145
3.25759,PLAN 02,1796.25,0,3983,0.47235055,224,145
7.404119923,PLAN 10,5312.499945,0,1413,1.073597389,224,145
8.384215,PLAN 02,2177.5,0,4533,0.796500425,224,95
6.074075133,PLAN 02,1651.250033,0,4533,0.880740894,224,145
9.59903,PLAN 02,2542.5,0,4533,1.39185935,224,145
9.5059,PLAN 02,4300,0,4533,1.3783555,224,145
7.049899973,PLAN 04,2464.999991,0,2860,1.022235496,224,145
6.4857975,PLAN 10,1802.5,0,3913,0.616150762,224,95
4.9916325,PLAN 03,2392.5,0,4533,0.5989959,224,120
2.023364,PLAN 03,653,0,4533,0.29338778,224,145
10.19648,PLAN 03,2487.5,0,3983,1.442642614,224,145
8.384215,PLAN 07,2177.5,0,4533,1.215711175,224,145
6.31236,PLAN 07,4920,0,3983,0.9152922,224,145
8.96175,PLAN 07,2250,0,3983,1.29945375,224,145
25.95999013,PLAN 02,7668.750033,0,3983,3.764198569,224,145
3.903174801,PLAN 02,1505.000578,0,4533,0.468380976,224,120
3.621029981,PLAN 02,1529.999995,0,4533,0.434523598,224,120
15.57353,PLAN 02,3982.5,0,4533,2.25816185,224,145
8.045275007,PLAN 07,5425.000005,0,1483,1.166564876,224,145
1.258200003,PLAN 04,3495.000009,0,360,0.182439,224,145
8.43,PLAN 02,5500,0,1500,1.0116,224,120
14.438375,PLAN 02,3552.5,0,4533,2.093564375,224,145
11.08212214,PLAN 02,4686.862915,0,3340,0.77574855,224,70
11.08212214,PLAN 02,4686.862915,0,3340,0.77574855,224,70
11.08212214,PLAN 02,4686.862915,0,3340,0.77574855,224,70
1.5197,PLAN 02,490,0,3340,0.106379,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
8.992722136,PLAN 02,4686.862915,0,3340,0.62949055,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
1.503,PLAN 02,450,0,3340,0.10521,224,70
11.731615,PLAN 03,3977.5,0,4533,1.701084175,224,145
5.9745,PLAN 03,1645,0,3983,0.8663025,224,145
3.983,PLAN 02,1000,0,3983,0.47796,224,120
23.32046496,PLAN 09,5927.499991,0,3983,3.38146742,224,145
1.786949999,PLAN 13,356.2499996,0,4230,0.236770875,224,132
4.5575,PLAN 13,1916.25,0,4230,0.6608375,224,145
1.78695,PLAN 13,356.2499999,0,4230,0.236770875,224,132
4.5575,PLAN 13,1916.25,0,4230,0.6608375,224,145
10.84805065,PLAN 13,3005.000179,0,4230,1.437366711,224,132
8.285231046,PLAN 03,6889.058139,0,1222,0.903090184,224,109
8.551556,PLAN 03,6889,0,1222,0.932119604,224,109
4.36479,PLAN 03,5244.5,0,841,0.47576211,224,109
11.562915,PLAN 10,3027.5,0,4533,1.676622675,224,145
2.9772925,PLAN 05,615,0,3983,0.431707413,224,145
14.3388,PLAN 05,3600,0,3983,2.079126,224,145
2.3997575,PLAN 05,615,0,3983,0.347964838,224,145
11.35197106,PLAN 05,2922.605713,0,4533,1.646035803,224,145
15.80054004,PLAN 10,4580.000009,0,3913,2.291078305,224,145
15.33098004,PLAN 10,4605.000009,0,3913,2.222992105,224,145
3.7141475,PLAN 06,800,0,4533,0.538551388,224,145
11.968915,PLAN 06,3077.5,0,3983,1.735492675,224,145
9.883,PLAN 03,6277.5,0,2600,1.433035,224,145
6,PLAN 03,3650,0,4533,0.87,224,145
1.274559183,PLAN 02,319.999795,0,3983,0.184811082,224,145
3.007165,PLAN 02,893.75,0,3983,0.436038925,224,145
3.983,PLAN 02,1000,0,3983,0.47796,224,120
2.79,PLAN 01 Dyrestald,1470,0,2000,0.0837,224,30
2.79,PLAN 01 Dyrestald,1470,0,2000,0.0837,224,30
2.79,PLAN 01 Dyrestald,1470,0,2000,0.0837,224,30
2.79,PLAN 01 Dyrestald,1470,0,2000,0.0837,224,30
3.915,PLAN 01 Dyrestald,1465,0,2700,0.11745,224,30
2.9655,PLAN 01 Dyrestald,2830,0,2700,0.088965,224,30
3.271095,PLAN 10,2315,0,1413,0.474308775,224,145
1.4686,PLAN 02,599.5,0,2800,0.22029,224,150
1.4686,PLAN 02,599.5000001,0,2800,0.22029,224,150
1.575,PLAN 02,970,0,1750,0.11025,224,70
1.575,PLAN 02,970,0,1750,0.11025,224,70
1.575,PLAN 02,970,0,1750,0.11025,224,70
1.575,PLAN 02,970,0,1750,0.11025,224,70
1.575,PLAN 02,970,0,1750,0.11025,224,70
1.575,PLAN 02,970,0,1750,0.11025,224,70
6.52433,PLAN 13,2418,0,2700,0.4567031,224,70
9.98165,PLAN 13,2800,0,2700,0.6987155,224,70
6.52433,PLAN 13,2418,0,2700,0.4567031,224,70
9.98165,PLAN 13,2800,0,2700,0.6987155,224,70
6.52433,PLAN 13,2418,0,2700,0.4567031,224,70
9.98165,PLAN 13,2800,0,2700,0.6987155,224,70
23.121315,PLAN 04,5877.5,0,4533,3.352590675,224,145
11.44448667,PLAN 04,2873.333333,0,3983,1.659450567,224,145
25.08279895,PLAN 04,6567.463958,0,4533,3.444892147,224,145
2.207694946,PLAN 04,554.2794241,0,4533,0.314780406,224,145
2.828625,PLAN 04,1550,0,3350,0.410150625,224,145
15.83346101,PLAN 01,3902.5,0,4933,2.210651847,224,145
8.384215,PLAN 02,2177.5,0,4533,1.215711175,224,145
8.384215,PLAN 02,2177.5,0,4533,1.215711175,224,145
5.434625,PLAN 02,2197.5,0,4533,0.788020625,224,145
13.432615,PLAN 02,3977.5,0,4533,1.947729175,224,145
8.40413,PLAN 02,2255,0,4533,1.21859885,224,145
5.018357222,PLAN 07,2155,0,3983,0.727661797,224,145
8.005829963,PLAN 07,2142.499991,0,4533,1.160845345,224,145
28.10006504,PLAN 03,7127.500009,0,3983,4.07450943,224,145
12.0086925,PLAN 02,3692.5,0,3983,1.741260412,224,145
12.11759937,PLAN 02,3959.999795,0,3060,1.757051909,224,145
6.544069,PLAN 02,1715.5,0,4533,0.948890005,224,145
6.739236,PLAN 02,1837,0,4533,0.97718922,224,145
8.384215,PLAN 07,2177.5,0,3983,1.215711175,224,145
25.38231504,PLAN 01,6877.500009,0,4783,3.680435681,224,145
6.0662,PLAN 07,1466.25,0,4333,0.8037715,224,132
6.0662,PLAN 05,1466.25,0,4333,0.8037715,224,132
2.808015,PLAN 03,777.5,0,4533,0.407162175,224,145
2.808015,PLAN 03,777.5,0,4533,0.407162175,224,145
2.887675,PLAN 07,797.5,0,3983,0.274329125,224,95
11.35197,PLAN 01,2662.5,0,4933,1.64603565,224,145
11.34124277,PLAN 07,7647.500185,0,1483,1.644480202,224,145
1.772435,PLAN 07,445,0,4533,0.257003075,224,145
7.129517463,PLAN 07,2394.999991,0,4533,1.033780032,224,145
9.9099,PLAN 01 Dyrestald,3465,0,2860,0.693693,224,70
7.6681,PLAN 01 Dyrestald,3465,0,2860,0.536767,224,70
9.1949,PLAN 01 Dyrestald,3285,0,2860,0.643643,224,70
9.3951,PLAN 01 Dyrestald,3285,0,2860,0.657657,224,70
17.532,PLAN 01,4172.5,0,4933,2.3664897,224,145
14.621,PLAN 01,4172.5,0,4933,2.120045,224,145
28.9278,PLAN 01,6600,0,4383,4.194531,224,145
11.1524,PLAN 02,2727.5,0,4533,1.617098,224,145
4.281725,PLAN 09,1075,0,3983,0.620850125,224,145
4.281725,PLAN 09,1075,0,3983,0.620850125,224,145
2.091075,PLAN 02,525,0,4533,0.250929,224,120
15.82263,PLAN 01,3610,0,4933,2.29428135,224,145
15.73497,PLAN 01,3590,0,4933,2.28157065,224,145
21.5082,PLAN 03,5670,0,4533,3.118689,224,145
3.285975,PLAN 02,825,0,4533,0.476466375,224,145
12.93474,PLAN 04,3912.5,0,3983,1.8755373,224,145
2.3094,PLAN 02,1972.5,0,1283,0.277128,224,120
1.43925,PLAN 13,1450,0,1010,0.0719625,224,50
1.556527362,PLAN 13,1489.499868,0,1045,0.077826368,224,50
3.915,PLAN 01 Dyrestald,1465,0,2700,0.11745,224,30
10.36777506,PLAN 13,3153.75002,0,4230,1.261887195,224,132
4.047865,PLAN 04,3300,0,1283,0.586940425,224,145
2.6108565,PLAN 04,655.5,0,4533,0.378574192,224,145
5.01858,PLAN 04,1405,0,4533,0.7276941,224,145
9.232574999,PLAN 13,2696.25,0,4230,1.223316187,224,132
3.983,PLAN 02,1000,0,3983,0.577535,224,145
3.983,PLAN 02,1000,0,3983,0.577535,224,145
2.1736,PLAN 04,832.5,0,2860,0.315172,224,145
10.99308,PLAN 04,2760,0,3983,1.5939966,224,145
15.83346101,PLAN 01,3830,0,4383,2.210651847,224,145
16.99740004,PLAN 07,5142.500009,0,3983,2.447823005,224,145
2.90187,PLAN 07,617.5,0,3983,0.6674301,224,230
16.1909267,PLAN 07,4065.00796,0,3983,2.347684372,224,145
2.409715,PLAN 07,617.5,0,3983,0.55423445,224,230
2.70844,PLAN 04,752.5,0,4533,0.3927238,224,145
6.771735083,PLAN 01,1690.000019,0,4933,0.981901587,224,145
3.546885,PLAN 02,935,0,3963,0.402838959,224,120
1.228530038,PLAN 02,442.5000095,0,3963,0.147423605,224,120
3.684275,PLAN 03,950,0,3983,0.350006125,224,95
2.369885038,PLAN 03,715.0000095,0,3983,0.225139079,224,95
