,FireRating,Area,Structural,Unconnected_Height,Volume,Width
3201,5,0.05233988757593097,0.0,0.02512562814070352,0.010004019685603802,0.0
2496,5,0.5688563842545802,0.0,0.07095477386934673,0.6768346051063998,0.8542713567839196
2171,3,0.32329640808866744,0.0,0.4748743718592965,0.4048696640137824,0.5778894472361809
748,5,0.9629304894051572,1.0,0.6783919597989949,0.9380180692161023,0.8542713567839196
334,3,0.9043080041578049,0.0,0.8115577889447236,0.8693495082644408,0.5778894472361809
1963,3,0.16054147345059758,0.0,0.635678391959799,0.24920872491877327,0.3592964824120603
1722,3,0.4356177301341677,0.0,0.37889447236180906,0.4862205737561728,0.5778894472361809
1826,3,0.12060299430700042,0.0,0.16080402010050251,0.23115574539657122,0.5778894472361809
3280,5,0.2670549788270091,0.0,0.21916707355532206,0.17568058425950694,0.15577889447236182
3124,3,0.21830972457937856,0.0,0.31658291457286436,0.3134638096584266,0.5778894472361809
3321,3,0.7227750344248002,0.0,0.3693467336683417,0.729658732487307,0.5778894472361809
3910,0,0.5054832171996174,0.0,0.1758793969849246,0.32730449453698296,0.12060301507537688
2838,5,0.2087258775993404,0.0,0.4064070351758794,0.13983755181965507,0.12060301507537688
3246,3,0.3269347749676149,0.0,0.1934673366834171,0.40703517587939697,0.5778894472361809
1812,3,0.09572794463743917,0.0,0.12562814070351758,0.20844792752582175,0.5778894472361809
3807,5,0.02489978632577231,0.0,0.007537688442211055,0.05414761985697726,0.2085427135678392
2450,2,0.32132256107099477,0.0,0.2562814070351759,0.35922267799061897,0.31658291457286436
2257,5,0.515739052672967,1.0,0.1306532663316583,0.8645543361853689,1.0
2581,3,0.2012066512162506,0.0,0.542713567839196,0.14393361630666845,0.2911138087440951
3972,0,0.061832319388306294,0.0,0.11374062128754411,0.08640296514703294,0.18592964824120603
1565,5,0.7006597101900621,1.0,0.8115577889447236,0.7863791818010102,0.8542713567839196
2472,3,0.5545435284130208,0.0,0.8115577889447236,0.583193719822691,0.5778894472361809
1855,3,0.21608036578421339,0.0,0.2361809045226131,0.3108734487321425,0.5778894472361809
1990,5,0.07318272128301918,1.0,0.44472361809045224,0.3423294191961106,0.9396984924623115
437,5,0.9915622844231698,1.0,0.8115577889447236,0.9955403819781853,1.0
1730,3,0.8464648247950362,0.0,0.542713567839196,0.8291248938617263,0.5778894472361809
438,5,0.9904631394204908,1.0,0.8115577889447236,0.9951571477388738,1.0
1511,5,0.7963914516381717,0.0,0.6783919597989949,0.7529089491876446,0.31658291457286436
620,5,0.9738280701346239,1.0,0.6080402010050251,0.9833579976154212,1.0
824,3,0.5407148188787771,0.0,0.44472361809045224,0.5550292476932714,0.3592964824120603
2363,5,0.00889090724335424,0.0,0.3693467336683417,0.032468618605489614,0.28391959798994976
2891,2,0.2776347976708509,0.0,0.6783919597989949,0.2772591008148561,0.2512562814070352
214,3,0.4623047653626685,0.0,0.8115577889447236,0.46273419593751164,0.5778894472361809
481,3,0.8743718595481959,0.0,0.635678391959799,0.9088515247820081,0.8844221105527639
1123,5,0.41205204338412516,0.0,0.2889447236180904,0.28815611230540183,0.1658291457286432
3752,5,0.2756059771577832,1.0,0.2696817420435511,0.4259522293578134,0.8542713567839196
997,5,0.4888713556230367,1.0,0.0879396984924623,0.3814813959658515,0.18592964824120603
780,3,0.7411555974091772,0.0,0.9623115577889447,0.7472706193221197,0.5778894472361809
3411,3,0.6415786998237148,0.0,0.8115577889447236,0.661185568663917,0.7914572864321608
1975,0,0.5758283381426961,0.0,0.1838295957398935,0.5285636361348055,0.29185667614777
3635,5,0.17124042587698612,0.0,0.05778894472361809,0.04290167318352633,0.0
995,5,0.8420543924350141,1.0,0.0879396984924623,0.6549135095542785,0.18592964824120603
3484,5,0.954762465491661,1.0,0.9959489432399891,0.947167605054683,0.9221105527638191
2756,3,0.5545037840485184,0.0,0.542713567839196,0.583160207277339,0.5778894472361809
2337,5,0.2667324466491454,0.0,0.31658291457286436,0.07580741391720694,0.06532663316582915
3423,3,0.7366580194973834,0.0,0.9623115577889447,0.7437152866426755,0.5778894472361809
488,3,0.4984537488676888,0.0,0.44472361809045224,0.5378205929673814,0.5778894472361809
2034,5,0.36673534465543134,0.0,0.3438653252878794,0.26372870592926634,0.1658291457286432
3103,3,0.6930390170242534,0.0,0.5991739794158365,0.6984657792218368,0.5778894472361809
3540,3,0.206027336312227,0.0,0.2142794827311159,0.2985365885028612,0.5778894472361809
25,5,0.6124651685873785,1.0,0.8115577889447236,0.7037042011337392,0.8542713567839196
3740,3,0.391890925239167,0.0,0.542713567839196,0.4583336183753825,0.5778894472361809
3737,3,0.31760487438679097,0.0,0.4120603015075377,0.4003571281628821,0.5778894472361809
3457,3,0.017855941242441272,0.0,0.3542910223308069,0.0803877928967711,0.5778894472361809
2473,5,0.40204793132171446,0.0,0.31658291457286436,0.1257099790902566,0.06532663316582915
3360,3,0.41872964888015307,0.0,0.13271187616454763,0.4353463358693599,0.31658291457286436
3409,5,0.03441716186532322,0.0,0.04823464892672139,0.005573210691164106,0.0
2182,3,0.4234353135608561,0.0,0.542713567839196,0.4868431150474038,0.7914572864321608
3534,3,0.29770486829556014,0.0,0.22110552763819097,0.38264148104393675,0.5778894472361809
2007,5,0.3552644196972322,0.0,0.35175879396984927,0.15095492957080753,0.09045226130653267
3920,0,0.6934614847381878,0.0,0.1758793969849246,0.4545561744127069,0.12060301507537688
3028,2,0.1342315382904538,0.0,0.6783919597989949,0.1808756296004956,0.2512562814070352
1579,3,0.7185929648241206,0.0,0.8115577889447236,0.7011721375163728,0.3592964824120603
657,3,0.520038119530676,0.0,0.635678391959799,0.5611827979353582,0.5778894472361809
1039,1,0.3203682376837472,0.0,0.8115577889447236,0.4092596994471226,0.7914572864321608
2971,3,0.3169162777437376,0.0,0.3693467336683417,0.3994800464380179,0.5778894472361809
4002,3,0.002261469949035517,0.0,0.0199345406362878,0.004987688455691674,0.5778894472361809
180,3,0.6633928711509349,0.0,0.8115577889447236,0.6705877174535209,0.5778894472361809
2463,0,0.30166204448631645,0.0,0.08040201005025126,0.18694426912329243,0.12060301507537688
2634,3,0.057934642739411235,0.0,0.8115577889447236,0.16620379342347497,0.5778894472361809
1864,3,0.1759866067430668,0.0,0.16080402010050251,0.2779022406611229,0.5778894472361809
1721,3,0.753019541653973,0.0,0.8115577889447236,0.7582200557706166,0.5778894472361809
148,3,0.6949560397048952,0.0,0.4120603015075377,0.7016372839800905,0.5778894472361809
3928,0,0.25922429450347245,0.0,0.1306532663316583,0.16302586941257236,0.12060301507537688
2752,3,0.6870977431063519,0.0,0.6783919597989949,0.6978220589423315,0.7914572864321608
2001,3,0.21009481453406187,0.0,0.08040201005025126,0.30610445522361707,0.5778894472361809
1481,3,0.7019161161426896,0.0,0.8115577889447236,0.7095902987064238,0.5778894472361809
2322,2,0.060367821051095685,0.0,0.029377963977783653,0.1491745558141548,0.31658291457286436
3313,3,0.2746395187307536,0.0,0.0754515150007463,0.3591421424712344,0.5778894472361809
2974,2,0.4631884164985156,0.0,0.8115577889447236,0.46821796546131433,0.31658291457286436
2674,3,0.6132658355827529,0.0,0.44472361809045224,0.6286418790705729,0.5778894472361809
1376,5,0.44375300859654115,0.0,0.3438653252878794,0.3074794906964943,0.1658291457286432
317,5,0.8885093075936412,1.0,0.8115577889447236,0.8989934038586228,0.8542713567839196
2609,3,0.12632377753574658,0.0,0.542713567839196,0.23541300533405038,0.5778894472361809
801,3,0.16054147345059758,0.0,0.44472361809045224,0.24920872491877327,0.3592964824120603
1837,3,0.12060302031934209,0.0,0.16080402010050251,0.23115578230200567,0.5778894472361809
1283,0,0.41361315981882585,0.0,0.3869346733668342,0.32201568993452084,0.18592964824120603
2654,3,0.3973607942484031,0.0,0.8115577889447236,0.46157045649274225,0.5778894472361809
3338,3,0.9305361622534754,0.0,0.2361809045226131,0.8937179765593765,0.5778894472361809
2824,5,0.16663187084681935,0.0,0.21105527638190955,0.12207660314240654,0.12060301507537688
2742,3,0.49341926634851774,0.0,0.2361809045226131,0.5335072867863254,0.5778894472361809
554,5,0.5320050770494874,1.0,0.635678391959799,0.5732383365203958,0.7914572864321608
1109,5,0.9292801185966,1.0,0.8115577889447236,0.9510826769854058,1.0
2382,3,0.4297364036057281,0.0,0.635678391959799,0.48040892575436794,0.5778894472361809
1827,3,0.12060304613578629,0.0,0.16080402010050251,0.23115579848778886,0.5778894472361809
3552,5,0.19587928113231012,0.0,0.05778894472361809,0.05026397957780101,0.0
743,3,0.44038129452767005,0.0,0.6146194891985701,0.49328596855466034,0.5778894472361809
2137,2,0.3423550082188558,0.0,0.542713567839196,0.3292489434004915,0.2512562814070352
1278,3,0.8614769682778777,0.0,0.8115577889447236,0.8422604181042689,0.5778894472361809
55,3,0.5192256459568712,0.0,0.8115577889447236,0.560232176136091,0.5778894472361809
2563,3,0.679765174597644,0.0,0.8115577889447236,0.6843868826352942,0.5778894472361809
2993,2,0.020292021275789322,0.0,0.6604710298480353,0.061847178632398005,0.2512562814070352
2142,5,0.763771605590579,0.0,0.9623115577889447,0.7749480803104114,0.7914572864321608
1018,3,0.8310843042469425,0.0,0.610884611737935,0.8929720750089464,0.8844221105527639
989,5,0.39208208276005224,1.0,0.0879396984924623,0.30916566093076536,0.18592964824120603
102,3,0.07288898168618214,0.0,0.35175879396984927,0.18454499589655307,0.5778894472361809
1546,5,0.4353028979293747,1.0,0.9374853447839407,0.5511315615344996,0.8542713567839196
3330,4,0.7309097018719666,0.0,0.1392730686168238,0.7723706458794313,0.8165829145728642
1779,3,0.8041016770150395,0.0,0.2361809045226131,0.8007641298830667,0.5778894472361809
442,5,0.8442211055276382,1.0,0.8115577889447236,0.9033419728953127,0.9020100502512562
135,5,0.9497446994754314,1.0,0.6783919597989949,0.9632954590812602,1.0
1398,5,0.4284010375447482,0.0,0.2889447236180904,0.29331857486531987,0.1658291457286432
719,5,0.6191098494150253,1.0,0.9945800279635867,0.7050298181458978,0.8542713567839196
2533,5,0.9362909934894029,1.0,0.9873175400813592,0.954946823605331,1.0
2855,2,0.05056079903934673,0.0,0.542713567839196,0.10662464290480513,0.2512562814070352
2057,3,0.5674580137763672,0.0,0.8115577889447236,0.5922821779098669,0.5778894472361809
1597,3,0.713630995583845,0.0,0.8115577889447236,0.7228444480579507,0.5778894472361809
3344,2,0.17186445885450602,0.0,0.1352548647816462,0.19837124383897703,0.2512562814070352
2583,3,0.09027246380303353,0.0,0.542713567839196,0.1632880104704435,0.2911138087440951
3561,5,0.07538846038711156,0.0,0.020100502512562814,0.015023633033434335,0.0
2713,2,0.07738492848428874,0.0,0.16080402010050251,0.1649509432459036,0.31658291457286436
635,3,0.6038836392614,0.0,0.44472361809045224,0.6194056637466163,0.5778894472361809
769,3,0.5037303798541837,0.0,0.9623115577889447,0.5431969701706315,0.5778894472361809
1056,3,0.2613065326633166,0.0,0.8115577889447236,0.346727349051807,0.5778894472361809
3874,0,0.2544498454413615,0.0,0.1457286432160804,0.16070034717019346,0.12060301507537688
2045,3,0.8492390879822159,0.0,0.8115577889447236,0.8346508515837621,0.5778894472361809
1997,3,0.0956864723290991,0.0,0.542713567839196,0.2083966207410309,0.5778894472361809
291,3,0.7996001668807295,0.0,0.8115577889447236,0.7972025197325701,0.5778894472361809
27,5,0.9709872467063666,1.0,0.8115577889447236,0.9458002260151689,0.8542713567839196
3426,3,0.789711190517155,0.0,0.8115577889447236,0.7856791651797593,0.5778894472361809
202,3,0.3745899879872173,0.0,0.8115577889447236,0.442211053458155,0.5778894472361809
3883,5,0.222210953622188,0.0,0.042984176546161226,0.06119627555027925,0.0
2997,3,0.36536165991781083,0.0,0.8115577889447236,0.43673089345668875,0.5778894472361809
2566,3,0.847103536735653,0.0,0.542713567839196,0.8303590288958339,0.5778894472361809
123,5,0.534224739356843,1.0,0.8115577889447236,0.654085664852863,0.8542713567839196
953,5,0.3506562827670323,1.0,0.06914303337212105,0.7261998340938094,1.0
3944,5,0.2991571451640544,0.0,0.29576453697056715,0.1957531533159155,0.15577889447236182
3615,5,0.1524623271023859,0.0,0.05778894472361809,0.03948952267127708,0.0
372,3,0.7753951773768984,0.0,0.8115577889447236,0.7766143670332566,0.5778894472361809
1703,3,0.6733668341708543,0.0,0.542713567839196,0.6799233893709006,0.5778894472361809
2295,3,0.2722555879440807,0.0,0.542713567839196,0.3645384378522613,0.7914572864321608
2661,3,0.6177304287935496,0.0,0.9623115577889447,0.6311356178831499,0.5778894472361809
2196,5,0.8885457944597628,1.0,0.8115577889447236,0.8990062967359774,0.8542713567839196
184,5,0.6717916354115842,1.0,0.9374853447839407,0.7585489467468932,0.8542713567839196
2167,3,0.4646978100454972,0.0,0.1306532663316583,0.5125628500408211,0.5778894472361809
2755,3,0.3484883810310123,0.0,0.9623115577889447,0.4281443105336455,0.7914572864321608
2803,3,0.29520020429051264,0.0,0.8115577889447236,0.36312930408048116,0.3592964824120603
3157,3,0.523809572865666,0.0,0.6139460187535616,0.5655992414499396,0.5778894472361809
3527,3,0.44270858908043537,0.0,0.8115577889447236,0.4950733934488996,0.5778894472361809
3331,4,0.19121049400329654,0.0,0.1392730686168238,0.31800198242492655,0.8165829145728642
2397,3,0.325320586116682,0.0,0.3693467336683417,0.406076913326061,0.5778894472361809
2060,3,0.9095477386934674,0.0,0.542713567839196,0.8734136412994072,0.5778894472361809
1733,3,0.8550354200139846,0.0,0.8115577889447236,0.8383897783048734,0.5778894472361809
670,5,0.9475980756853634,1.0,0.9957588748914109,0.9632641898472519,1.0
3156,0,0.940036661981005,0.0,0.41959798994974873,0.9127954337660241,0.8090452261306533
3664,3,0.34620480601985615,0.0,0.34673366834170855,0.41903326265967816,0.5778894472361809
1973,3,0.2242663492799959,1.0,0.0879396984924623,0.37504851468655825,0.8291457286432161
3812,5,0.18095684534300827,0.0,0.007537688442211055,0.1735006932290754,0.2085427135678392
3261,5,0.27787333200411996,0.0,0.29576453697056715,0.18231361101188717,0.15577889447236182
1915,5,0.11178188599652952,0.0,0.31658291457286436,0.031515358968204905,0.06532663316582915
1630,3,0.5608934474748983,0.0,0.8115577889447236,0.5878058752219144,0.5778894472361809
624,5,0.8975202109272562,1.0,0.44472361809045224,0.9253968207365277,0.9221105527638191
3355,5,0.3660070452431529,0.0,0.16789426584979691,0.5060343743011422,0.8542713567839196
3237,4,0.44149675109613223,0.0,0.12041479296474059,0.517744566196624,0.8165829145728642
3943,0,0.7787619103163754,0.0,0.07916438628787502,0.5224112272356982,0.12060301507537688
2744,3,0.5199653297956024,0.0,0.2696817420435511,0.561097631371262,0.5778894472361809
2613,3,0.5377196887194508,0.0,0.8115577889447236,0.5747074589726899,0.5778894472361809
782,5,0.8906695158592312,1.0,0.6783919597989949,0.8996733872559454,0.8542713567839196
3249,5,0.16909785424654938,0.0,0.28151009353576745,0.049851020947336025,0.06532663316582915
3194,3,0.35840509913698454,0.0,0.16080402010050251,0.4307063983935927,0.5778894472361809
2880,2,0.3200655648901972,0.0,0.542713567839196,0.3099844863337041,0.2512562814070352
3420,3,0.8778020593435474,0.0,0.9623115577889447,0.8539165980652111,0.5778894472361809
943,3,0.8156458003186602,0.0,0.8115577889447236,0.8094921095353999,0.5778894472361809
2828,5,0.11157352749726504,0.0,0.21105527638190955,0.09616912852710302,0.12060301507537688
716,5,0.8412795435578042,1.0,0.9945800279635867,0.8827611529753362,0.8542713567839196
226,3,0.7587946228338082,0.0,0.8115577889447236,0.7618319534609265,0.5778894472361809
3195,3,0.14070360600578544,0.0,0.16080402010050251,0.2590772253776795,0.5778894472361809
373,3,0.7715620075162957,0.0,0.8115577889447236,0.7742489290780135,0.5778894472361809
783,5,0.9200091298649479,1.0,0.9623115577889447,0.9126006118755117,0.8542713567839196
1904,3,0.2677137131282434,0.0,0.2361809045226131,0.35178561495036237,0.5778894472361809
886,5,0.06607402067529289,0.0,0.31658291457286436,0.01571344552344552,0.06532663316582915
1633,3,0.6680888451947589,0.0,0.8115577889447236,0.6751163970184558,0.5778894472361809
221,5,0.9641927050227603,0.0,0.31658291457286436,0.5936902474002148,0.06532663316582915
1096,3,0.6117526173825927,0.0,0.8115577889447236,0.6275091951503169,0.5778894472361809
1830,3,0.12060301507537688,0.0,0.16080402010050251,0.23115577889447236,0.5778894472361809
662,5,0.351643909092568,0.0,0.31658291457286436,0.10642792917287379,0.06532663316582915
3181,3,0.11048124433115401,0.0,0.6783919597989949,0.22559335214594864,0.7914572864321608
3808,5,0.025270664523854264,0.0,0.007537688442211055,0.05508037188909383,0.2085427135678392
477,3,0.6587136735611586,0.0,0.6590785251558999,0.5629799865448547,0.2512562814070352
2666,3,0.6201360550981159,0.0,0.9623115577889447,0.6330714029739822,0.5778894472361809
474,5,0.9246434154838125,1.0,0.8115577889447236,0.9408546091048068,0.9447236180904522
3421,3,0.9360680533159016,0.0,0.6783919597989949,0.9007543869179883,0.5778894472361809
546,5,0.8212394237053091,1.0,0.635678391959799,0.8957405975893415,0.9020100502512562
906,3,0.45300671884199273,0.0,0.542713567839196,0.5038805632265728,0.5778894472361809
486,3,0.09547738696308157,0.0,0.44472361809045224,0.193357230065541,0.3592964824120603
2677,3,0.8352415719447029,0.0,0.9623115577889447,0.8269617603902146,0.7914572864321608
3940,0,0.8594626555449136,0.0,0.10050251256281408,0.5836668004963836,0.12060301507537688
3890,0,0.3820555981100457,0.0,0.1758793969849246,0.23719836786831267,0.12060301507537688
2519,2,0.18845042322308528,0.0,0.542713567839196,0.2555445503198279,0.31658291457286436
2183,3,0.4250778518699545,0.0,0.542713567839196,0.4883079706415283,0.7914572864321608
2562,3,0.5969152599250335,0.0,0.542713567839196,0.6118635452273157,0.5778894472361809
1004,5,0.5875934186482413,1.0,0.0879396984924623,0.4409790364453606,0.18592964824120603
2358,3,0.2884530430745233,0.0,0.3693467336683417,0.3719694794819169,0.5778894472361809
1996,3,0.4718255910676703,0.0,0.8115577889447236,0.5175239768259494,0.5778894472361809
1505,3,0.8072514452571505,0.0,0.8115577889447236,0.8031762157528699,0.5778894472361809
2407,0,0.021282480201144784,0.0,0.8115577889447236,0.04035437575872316,0.18592964824120603
509,3,0.5468804886738398,0.0,0.635678391959799,0.5589565897992039,0.3592964824120603
3828,5,0.17953118781268,1.0,0.8115577889447236,0.42870847397734335,0.9221105527638191
3405,0,0.678620131218131,0.0,0.11952297867863056,0.43786998507174313,0.12060301507537688
2146,5,0.24925080063991448,0.0,0.12151714378676526,0.06743202643494539,0.0
2773,3,0.20804683446044642,0.0,0.1934673366834171,0.3015991970466747,0.5778894472361809
985,5,0.8268023916772554,1.0,0.06945247122668526,0.6391604997811222,0.18592964824120603
2487,5,0.5171927768827477,0.0,0.0975647922337894,0.6919762996177569,0.9020100502512562
3265,5,0.7680320597912624,0.0,0.3397048417329278,0.5278517671742847,0.15577889447236182
2924,2,0.29594799157293095,0.0,0.6783919597989949,0.2913823179844464,0.2512562814070352
272,5,0.7919329067270048,1.0,0.9920263588180838,0.9340301370446861,1.0
3888,0,0.5582643738987537,0.0,0.1758793969849246,0.3611832164931083,0.12060301507537688
2548,3,0.5298113927210026,0.0,0.4748743718592965,0.5472776970989837,0.3592964824120603
1958,3,0.6724017039585978,0.0,0.8115577889447236,0.679302384582697,0.5778894472361809
1734,5,0.9383289454926037,0.0,0.9852436787110155,0.9368856510620949,0.9221105527638191
2349,5,0.32794368925768563,0.0,0.31658291457286436,0.09469042792166277,0.06532663316582915
869,3,0.6157957012397569,0.0,0.8115577889447236,0.6300549583540668,0.5778894472361809
211,5,0.9582940880161915,1.0,0.8115577889447236,0.9695207698454953,1.0
1962,3,0.8541664132995035,0.0,0.542713567839196,0.8377679928818502,0.5778894472361809
2180,5,0.2511134198954037,0.0,0.2780639953341138,0.10480888647193953,0.09045226130653267
1916,2,0.48682180503601785,0.0,0.4748743718592965,0.44129787224334677,0.2512562814070352
1011,3,0.688565965152774,0.0,0.44472361809045224,0.6941380061861862,0.5778894472361809
3996,3,0.4486416719949845,0.0,0.9623115577889447,0.47536930846267333,0.5778894472361809
2667,3,0.8196974675641224,0.0,0.9623115577889447,0.8119369513318881,0.5778894472361809
3150,3,0.5040176454134324,0.0,0.542713567839196,0.5435044369263099,0.5778894472361809
455,5,0.9141652041688199,1.0,0.8115577889447236,0.919617543576909,0.9020100502512562
1965,3,0.16054147398664204,0.0,0.635678391959799,0.24920872491877327,0.3592964824120603
3976,5,0.04617937611104683,0.0,0.0814070351758794,0.00854785277128534,0.0
1058,5,0.17928103033649828,0.0,0.31658291457286436,0.05466581543037536,0.06532663316582915
3108,3,0.22424163427728547,0.0,0.2361809045226131,0.31845912903825946,0.5778894472361809
282,5,0.563366405621322,1.0,0.542713567839196,0.6743626601299062,0.8542713567839196
394,5,0.6685281544841636,0.0,0.31658291457286436,0.24294019988121301,0.06532663316582915
1207,5,0.4020100573217026,0.0,0.2889447236180904,0.2822948548702614,0.1658291457286432
1720,3,0.5469820392357521,0.0,0.542713567839196,0.5778481490400265,0.5778894472361809
1666,3,0.7035281312887924,0.0,0.8115577889447236,0.711897680861173,0.5778894472361809
1856,3,0.5838654063294394,0.0,0.2361809045226131,0.6005008203570976,0.5778894472361809
2301,3,0.15246816406153135,0.0,0.8115577889447236,0.2673191254904641,0.5778894472361809
2409,3,0.03852436960119137,0.0,0.032663316582914576,0.1260445333498408,0.5778894472361809
2783,3,0.43463095747333164,0.0,0.542713567839196,0.46229610304617763,0.3592964824120603
549,5,0.5523619615849442,1.0,0.635678391959799,0.5879396986329355,0.7914572864321608
3716,2,0.2637983213334557,0.0,0.11055276381909548,0.269602581518057,0.2512562814070352
2718,3,0.26515491582979467,0.0,0.542713567839196,0.34967382859902973,0.5778894472361809
104,5,0.24397174217911144,0.0,0.31658291457286436,0.07187159737296638,0.06532663316582915
957,3,0.3773681099780439,0.0,0.8115577889447236,0.5444545609658463,0.8844221105527639
2786,5,0.6479217314108475,0.0,0.21105527638190955,0.7352622706339159,0.8542713567839196
2602,3,0.4032293830461748,0.0,0.9623115577889447,0.46431166406529795,0.5778894472361809
3134,3,0.14070351678784304,0.0,0.16080402010050251,0.25907719739615576,0.5778894472361809
3738,5,0.025503049725996648,0.0,0.007537688442211055,0.055376343698014856,0.2085427135678392
1391,0,0.39698492803517377,0.0,0.3869346733668342,0.31258940728298984,0.18592964824120603
1587,3,0.6284922144888326,0.0,0.8115577889447236,0.6259348215140945,0.5778894472361809
950,3,0.9252259279180142,0.0,0.8115577889447236,0.8885811421500216,0.5778894472361809
1657,3,0.8817190160969731,0.0,0.4748743718592965,0.855971031361972,0.5778894472361809
2789,3,0.5239301986718057,0.0,0.9623115577889447,0.5657144428144739,0.5778894472361809
3485,5,0.9334130709167618,1.0,0.8115577889447236,0.9453345488647668,0.9447236180904522
2160,5,0.5868136472294513,0.0,0.542713567839196,0.5191707027015229,0.28391959798994976
766,5,0.6292246570333325,1.0,0.9623115577889447,0.7180393662056518,0.8542713567839196
2873,2,0.1910338583322142,0.0,0.542713567839196,0.21309504178879363,0.2512562814070352
2622,3,0.6068012481591124,0.0,0.8115577889447236,0.6223504797280951,0.5778894472361809
1706,3,0.6153371733020743,0.0,0.542713567839196,0.6297988434318824,0.5778894472361809
1016,3,0.540714822452372,0.0,0.44472361809045224,0.5275216725878883,0.3592964824120603
1420,0,0.5503768357438963,0.0,0.3869346733668342,0.4240782448433647,0.18592964824120603
753,3,0.7139935195730291,0.0,0.9623115577889447,0.7232333249132178,0.5778894472361809
3631,5,0.13118130548033996,0.0,0.05778894472361809,0.03191028081793714,0.0
30,3,0.810601912170255,0.0,0.8115577889447236,0.8059931309823033,0.5778894472361809
434,5,0.989922844599533,1.0,0.8115577889447236,0.9949707811494034,1.0
3009,3,0.3140031354092498,0.0,0.8115577889447236,0.39625739930358056,0.5778894472361809
1476,3,0.8525287376304302,0.0,0.542713567839196,0.8367356623887672,0.5778894472361809
3003,3,0.4088701213919853,0.0,0.8115577889447236,0.4695491405195463,0.5778894472361809
3610,5,0.2979601786963783,0.0,0.05778894472361809,0.07762625190947785,0.0
1802,3,0.23115577889447236,0.0,0.2361809045226131,0.32706988398377745,0.5778894472361809
279,5,0.9619673863496027,1.0,0.8115577889447236,0.972962513754925,1.0
338,3,0.35614258178895764,0.0,0.3693467336683417,0.4279545262477235,0.5778894472361809
1993,5,0.4184611315498322,1.0,0.36082090293364055,0.7086800589610578,0.9447236180904522
2428,3,0.1371334027529708,0.0,0.3693467336683417,0.2461549483906484,0.5778894472361809
3063,5,0.3868739440391494,1.0,0.0879396984924623,0.3058813013097535,0.18592964824120603
3312,4,0.7792878486973686,0.0,0.10546915451981927,0.8142805022006723,0.8165829145728642
4024,3,0.27141177769362423,0.0,0.542713567839196,0.35637165317244807,0.5778894472361809
2884,2,0.042967466450018935,0.0,0.542713567839196,0.09259624558338857,0.2512562814070352
676,5,0.9645069453690089,1.0,0.9899497487437187,0.9743862658312996,1.0
305,3,0.6277861451932255,0.0,0.8115577889447236,0.6397094510833415,0.5778894472361809
4001,3,0.0032839700176501415,0.0,0.046840436566104544,0.013864302169561958,0.5778894472361809
2790,3,0.8044796779284081,0.0,0.9396984924623115,0.8010536021716691,0.5778894472361809
181,3,0.4937413542927397,0.0,0.8115577889447236,0.5337512382892002,0.5778894472361809
1561,5,0.9107324214416198,1.0,0.9949885978998048,0.9063615002078258,0.8542713567839196
2110,3,0.6340766360550294,0.0,0.635678391959799,0.6002470227243769,0.3592964824120603
2371,3,0.2531179531852704,0.0,0.3693467336683417,0.33927006473100213,0.5778894472361809
3672,3,0.02513123340256885,0.0,0.032663316582914576,0.10022116271665962,0.5778894472361809
898,5,0.916133835633661,1.0,0.8115577889447236,0.9207665014939872,0.9020100502512562
853,5,0.9781160378448674,1.0,0.635678391959799,0.9848967024799792,1.0
4022,3,0.637863702764111,0.0,0.542713567839196,0.6515010525222926,0.5778894472361809
1009,3,0.8296679073094876,0.0,0.44472361809045224,0.8178663435356175,0.5778894472361809
496,3,0.7393750813169456,0.0,0.44472361809045224,0.7227289421853484,0.3592964824120603
3054,5,0.4907586471928854,1.0,0.2613065326633166,0.8442865772015684,1.0
1603,3,0.4896202606284097,0.0,0.8115577889447236,0.5315293261537815,0.5778894472361809
1808,3,0.20016432760629888,0.0,0.2361809045226131,0.2940127774221733,0.5778894472361809
3844,3,0.4708037348276747,0.0,0.8115577889447236,0.5168076801749244,0.5778894472361809
2367,3,0.3865627469744148,0.0,0.4120603015075377,0.45598814905206053,0.5778894472361809
1054,3,0.14070352279706297,0.0,0.635678391959799,0.2590772333724006,0.5778894472361809
2479,3,0.3645644521765245,0.0,0.2361809045226131,0.43613690927841386,0.5778894472361809
2451,2,0.3149324989192546,0.0,0.2562814070351759,0.3532792928324544,0.31658291457286436
3931,0,0.24733925658531436,0.0,0.1306532663316583,0.15827056752265387,0.12060301507537688
2344,3,0.3340536033409129,0.0,0.2361809045226131,0.41215389172064454,0.5778894472361809
922,3,0.8095711206054877,0.0,0.8115577889447236,0.8052599901040197,0.5778894472361809
3429,3,0.7773799549365029,0.0,0.8115577889447236,0.7781584293199976,0.5778894472361809
3918,0,0.5471456614633627,0.0,0.1758793969849246,0.3530677273373042,0.12060301507537688
2411,3,0.03015075376884422,0.0,0.032663316582914576,0.10871114985542833,0.5778894472361809
143,3,0.9095477386934674,0.0,0.8115577889447236,0.8734136412994072,0.5778894472361809
3603,5,0.15106354697770322,0.0,0.05778894472361809,0.03883188450175293,0.0
710,3,0.8003272996277465,0.0,0.9623115577889447,0.7977667251894708,0.5778894472361809
3588,5,0.022098461083198143,0.0,0.020095030275325238,0.004275254531751,0.0
2972,2,0.07126895317417226,0.0,0.3693467336683417,0.13311686226143155,0.2512562814070352
3460,3,0.6535185254231896,0.0,0.542713567839196,0.6642412909376814,0.5778894472361809
